0,-164
1,-3964
2,-4796
3,-5436
4,-5704
5,-5732
6,-5996
7,-6184
8,-6492
9,-6604
10,-6816
11,-6864
12,-7012
13,-7180
14,-6964
15,-7344
16,-7356
17,-7476
18,-7428
19,-7480
20,-7524
21,-7620
22,-7724
23,-7892
24,-7992
25,-8004
26,-8248
27,-8288
28,-8336
29,-8244
30,-8120
31,-8496
32,-8404
33,-8436
34,-8600
35,-8328
36,-8540
37,-8612
38,-8640
39,-8764
40,-8780
41,-8876
42,-8952
43,-9064
44,-8992
45,-9056
46,-9012
47,-9108
48,-9056
49,-9152
50,-9164
51,-9072
52,-9148
53,-9240
54,-9300
55,-9344
56,-9404
57,-9336
58,-9672
59,-9584
60,-9440
61,-9816
62,-9516
63,-9680
64,-9748
65,-9816
66,-9940
67,-9892
68,-9932
69,-9988
70,-10020
71,-9964
72,-10064
73,-9936
74,-9888
75,-10060
76,-10124
77,-10184
78,-10164
79,-10328
80,-10160
81,-10160
82,-9936
83,-10100
84,-10248
85,-10208
86,-10212
87,-10184
88,-10196
89,-10264
90,-10336
91,-10088
92,-10208
93,-10360
94,-10440
95,-10504
96,-10360
97,-10420
98,-10372
99,-10384
100,-10340
101,-10480
102,-10392
103,-10616
104,-10580
105,-10468
106,-10360
107,-10328
108,-10188
109,-10220
110,-10480
111,-10388
112,-10428
113,-10452
114,-10344
115,-10320
116,-10196
117,-10276
118,-10400
119,-10416
120,-10468
121,-10368
122,-10556
123,-10604
124,-10656
125,-10676
126,-10772
127,-10800
128,-10720
129,-10840
130,-10744
131,-10764
132,-10788
133,-10824
134,-10768
135,-10788
136,-10864
137,-10708
138,-10832
139,-10832
140,-10716
141,-10776
142,-10796
143,-11040
144,-11180
145,-11168
146,-11048
147,-10972
148,-10968
149,-10880
150,-10880
151,-11056
152,-11092
153,-11012
154,-11020
155,-11020
156,-10896
157,-10980
158,-11080
159,-11000
160,-11168
161,-11080
162,-11172
163,-11148
164,-11192
165,-11152
166,-11196
167,-11364
168,-11348
169,-11380
170,-11304
171,-11236
172,-11156
173,-11164
174,-11252
175,-11280
176,-11220
177,-11284
178,-11468
179,-11476
180,-11464
181,-11484
182,-11436
183,-11512
184,-11520
185,-11592
186,-11456
187,-11712
188,-11704
189,-11688
190,-11572
191,-11584
192,-11572
193,-11700
194,-11628
195,-11552
196,-11468
197,-11632
198,-11516
199,-11492
200,-11548
201,-11504
202,-11528
203,-11648
204,-11644
205,-11636
206,-11468
207,-11468
208,-11476
209,-11508
210,-11444
211,-11552
212,-11572
213,-11692
214,-11668
215,-11644
216,-11680
217,-11508
218,-11632
219,-11640
220,-11576
221,-11604
222,-11680
223,-11796
224,-11824
225,-11872
226,-11864
227,-12028
228,-11932
229,-11836
230,-11748
231,-12000
232,-11980
233,-12000
234,-12084
235,-11984
236,-11912
237,-11904
238,-11896
239,-12088
240,-11996
241,-12148
242,-12168
243,-11980
244,-12220
245,-12328
246,-12340
247,-12260
248,-12264
249,-12196
250,-12288
251,-12256
252,-12288
253,-12316
254,-12336
255,-12240
256,-12188
257,-12216
258,-12296
259,-12332
260,-12188
261,-12128
262,-12288
263,-12228
264,-12268
265,-12260
266,-12312
267,-12280
268,-12220
269,-12128
270,-12112
271,-12176
272,-12192
273,-12204
274,-12184
275,-12168
276,-12156
277,-12052
278,-12052
279,-12016
280,-12020
281,-11916
282,-11996
283,-12012
284,-12048
285,-12236
286,-12232
287,-12152
288,-12172
289,-12276
290,-12284
291,-12168
292,-12240
293,-12116
294,-12084
295,-12004
296,-12020
297,-12156
298,-12224
299,-12144
300,-12176
301,-12176
302,-12216
303,-12256
304,-12212
305,-12184
306,-12152
307,-12180
308,-12160
309,-12212
310,-12308
311,-12356
312,-12444
313,-12356
314,-12344
315,-12292
316,-12312
317,-12348
318,-12480
319,-12424
320,-12432
321,-12384
322,-12560
323,-12608
324,-12592
325,-12516
326,-12544
327,-12540
328,-12464
329,-12604
330,-12596
331,-12596
332,-12572
333,-12524
334,-12564
335,-12524
336,-12512
337,-12728
338,-12576
339,-12552
340,-12576
341,-12628
342,-12796
343,-12644
344,-12496
345,-12564
346,-12696
347,-12696
348,-12712
349,-12632
350,-12600
351,-12632
352,-12572
353,-12680
354,-12648
355,-12700
356,-12708
357,-12664
358,-12508
359,-12532
360,-12512
361,-12672
362,-12680
363,-12580
364,-12588
365,-12624
366,-12628
367,-12672
368,-12840
369,-12756
370,-12696
371,-12844
372,-12836
373,-12852
374,-12948
375,-12948
376,-12892
377,-12936
378,-12836
379,-12772
380,-12736
381,-12868
382,-12928
383,-12824
384,-12808
385,-12760
386,-12884
387,-12756
388,-12776
389,-12612
390,-12708
391,-12640
392,-12628
393,-12624
394,-12536
395,-12540
396,-12540
397,-12672
398,-12596
399,-12496
400,-12588
401,-12584
402,-12564
403,-12652
404,-12540
405,-12556
406,-12628
407,-12656
408,-12672
409,-12664
410,-12776
411,-12728
412,-12712
413,-12868
414,-12720
415,-12840
416,-12720
417,-12724
418,-12780
419,-12848
420,-13072
421,-13020
422,-13000
423,-12876
424,-12780
425,-12852
426,-12968
427,-12944
428,-13012
429,-12916
430,-12900
431,-12880
432,-12992
433,-12940
434,-12940
435,-13004
436,-13108
437,-13020
438,-13060
439,-13116
440,-13064
441,-13064
442,-13152
443,-13228
444,-13124
445,-13072
446,-13196
447,-13196
448,-13232
449,-13196
450,-13176
451,-13160
452,-13168
453,-13244
454,-13292
455,-13236
456,-13276
457,-13312
458,-13236
459,-13384
460,-13440
461,-13396
462,-13356
463,-13512
464,-13384
465,-13384
466,-13308
467,-13448
468,-13404
469,-13492
470,-13372
471,-13424
472,-13432
473,-13536
474,-13476
475,-13468
476,-13556
477,-13620
478,-13548
479,-13476
480,-13584
481,-13512
482,-13584
483,-13596
484,-13492
485,-13364
486,-13452
487,-13476
488,-13488
489,-13552
490,-13684
491,-13616
492,-13612
493,-13560
494,-13660
495,-13428
496,-13544
497,-13584
498,-13564
499,-13408
500,-13388
501,-13496
502,-13416
503,-13428
504,-13512
505,-13692
506,-13564
507,-13744
508,-13772
509,-13748
510,-13716
511,-13756
512,-13836
513,-13876
514,-13944
515,-13788
516,-13676
517,-13808
518,-13708
519,-13772
520,-13676
521,-13752
522,-13828
523,-13828
524,-13744
525,-13720
526,-13740
527,-13820
528,-13872
529,-13792
530,-13888
531,-13808
532,-13768
533,-13704
534,-13584
535,-13568
536,-13684
537,-13656
538,-13720
539,-13660
540,-13768
541,-13688
542,-13616
543,-13688
544,-13672
545,-13696
546,-13624
547,-13632
548,-13848
549,-13752
550,-13712
551,-13868
552,-13868
553,-13812
554,-13740
555,-13716
556,-13764
557,-13744
558,-13772
559,-13724
560,-13824
561,-13996
562,-13856
563,-13984
564,-13940
565,-14044
566,-13924
567,-13876
568,-13836
569,-13832
570,-13888
571,-13824
572,-13872
573,-13812
574,-13948
575,-13984
576,-14024
577,-13952
578,-13988
579,-14044
580,-14044
581,-14016
582,-14040
583,-14092
584,-14132
