0,120
0,-84
0,-280
0,-484
0,-684
0,-872
0,-1036
0,-1200
0,-1356
0,-1504
0,-1648
0,-1788
0,-1928
0,-2056
0,-2184
0,-2312
0,-2428
0,-2548
0,-2692
0,-2804
0,-2924
0,-3016
0,-3116
0,-3192
0,-3280
0,-3344
0,-3444
0,-3528
0,-3608
0,-3680
0,-3756
0,-3808
0,-3884
0,-3944
0,-4012
0,-4084
0,-4144
0,-4184
0,-4252
0,-4296
0,-4364
0,-4420
0,-4476
0,-4516
0,-4588
0,-4652
0,-4696
0,-4752
0,-4800
0,-4852
0,-4904
0,-4956
0,-5008
0,-5052
0,-5112
0,-5172
0,-5224
0,-5264
0,-5312
0,-5328
0,-5364
0,-5416
0,-5444
0,-5492
0,-5536
0,-5564
0,-5624
0,-5648
0,-5692
0,-5732
0,-5784
0,-5828
0,-5860
0,-5900
0,-5928
0,-5952
0,-5956
0,-5996
0,-6020
0,-6036
0,-6080
0,-6112
0,-6136
0,-6180
0,-6196
0,-6228
0,-6260
0,-6280
0,-6292
0,-6304
0,-6336
0,-6376
0,-6400
0,-6428
0,-6448
0,-6472
0,-6480
0,-6520
0,-6528
0,-6556
0,-6588
0,-6612
0,-6636
0,-6640
0,-6664
0,-6696
0,-6708
0,-6720
0,-6728
0,-6748
0,-6768
0,-6788
0,-6812
0,-6812
0,-6820
0,-6840
0,-6856
0,-6876
0,-6896
0,-6920
0,-6936
0,-6968
0,-6984
0,-6992
0,-6996
0,-7016
0,-7064
0,-7084
0,-7120
0,-7128
0,-7124
0,-7144
0,-7168
0,-7196
0,-7192
0,-7204
0,-7220
0,-7232
0,-7244
0,-7260
0,-7284
0,-7320
0,-7332
0,-7340
0,-7352
0,-7352
0,-7360
0,-7396
0,-7420
0,-7428
0,-7440
0,-7468
0,-7476
0,-7484
0,-7500
0,-7524
0,-7532
0,-7564
0,-7544
0,-7560
0,-7572
0,-7600
0,-7600
0,-7608
0,-7632
0,-7644
0,-7672
0,-7688
0,-7708
0,-7724
0,-7724
0,-7752
0,-7760
0,-7780
0,-7800
0,-7804
0,-7804
0,-7820
0,-7840
0,-7852
0,-7856
0,-7868
0,-7876
0,-7884
0,-7884
0,-7888
0,-7892
0,-7908
0,-7940
0,-7944
0,-7948
0,-7956
0,-7968
0,-7972
0,-7996
0,-8000
0,-7992
0,-8012
0,-8008
0,-8028
0,-8028
0,-8052
0,-8064
0,-8088
0,-8108
0,-8116
0,-8124
0,-8128
0,-8148
0,-8144
0,-8172
0,-8204
0,-8208
0,-8216
0,-8236
0,-8228
0,-8232
0,-8252
0,-8252
0,-8252
0,-8272
0,-8284
0,-8280
0,-8296
0,-8304
0,-8300
0,-8320
0,-8328
0,-8332
0,-8340
0,-8352
0,-8364
0,-8376
0,-8400
0,-8408
0,-8428
0,-8428
0,-8452
0,-8456
0,-8464
0,-8456
0,-8472
0,-8476
0,-8488
0,-8488
0,-8512
0,-8524
0,-8528
0,-8540
0,-8556
0,-8560
0,-8572
0,-8568
0,-8576
0,-8600
0,-8592
0,-8588
0,-8620
0,-8640
0,-8640
0,-8652
0,-8668
0,-8680
0,-8708
0,-8720
0,-8716
0,-8724
0,-8728
0,-8752
0,-8748
0,-8780
0,-8764
0,-8772
0,-8764
0,-8784
0,-8792
0,-8796
0,-8804
0,-8804
0,-8812
0,-8820
0,-8860
0,-8860
0,-8868
0,-8888
0,-8880
0,-8892
0,-8872
0,-8908
0,-8908
0,-8928
0,-8932
0,-8944
0,-8948
0,-8968
0,-8976
0,-8976
0,-8984
0,-8996
0,-8992
0,-9020
0,-9028
0,-9012
0,-9020
0,-9032
0,-9036
0,-9044
0,-9048
0,-9052
0,-9068
0,-9048
0,-9064
0,-9056
0,-9052
0,-9056
0,-9076
0,-9100
0,-9096
0,-9116
0,-9124
0,-9132
0,-9128
0,-9124
0,-9148
0,-9124
0,-9124
0,-9128
0,-9148
0,-9156
0,-9164
0,-9160
0,-9180
0,-9184
0,-9200
0,-9180
0,-9192
0,-9204
0,-9208
0,-9204
0,-9212
0,-9232
0,-9240
0,-9240
0,-9244
0,-9260
0,-9256
0,-9264
0,-9276
0,-9280
0,-9272
0,-9292
0,-9296
0,-9312
0,-9304
0,-9316
0,-9324
0,-9332
0,-9336
0,-9324
0,-9340
0,-9348
0,-9364
0,-9376
0,-9388
0,-9396
0,-9396
0,-9392
0,-9412
0,-9400
0,-9408
0,-9416
0,-9412
0,-9408
0,-9408
0,-9408
0,-9400
0,-9408
0,-9404
0,-9416
0,-9424
0,-9412
0,-9428
0,-9440
0,-9452
0,-9448
0,-9444
0,-9460
0,-9452
0,-9464
0,-9476
0,-9500
0,-9500
0,-9512
0,-9512
0,-9504
0,-9516
0,-9524
0,-9524
0,-9520
0,-9532
0,-9532
0,-9544
0,-9564
0,-9568
0,-9568
0,-9576
0,-9588
0,-9596
0,-9588
0,-9604
0,-9612
0,-9616
0,-9612
0,-9612
0,-9628
0,-9648
0,-9648
0,-9648
0,-9652
0,-9660
0,-9644
0,-9660
0,-9668
0,-9672
0,-9684
0,-9688
0,-9680
0,-9692
0,-9696
0,-9688
0,-9712
0,-9712
0,-9732
0,-9732
0,-9744
0,-9740
0,-9740
0,-9736
0,-9748
0,-9764
0,-9784
0,-9764
0,-9772
0,-9784
0,-9780
0,-9772
0,-9784
0,-9800
0,-9800
0,-9820
0,-9828
0,-9828
0,-9832
0,-9832
0,-9828
0,-9828
0,-9808
0,-9816
0,-9840
0,-9836
0,-9836
0,-9840
0,-9832
0,-9856
0,-9860
0,-9860
0,-9880
0,-9884
0,-9884
0,-9892
0,-9888
0,-9888
0,-9884
0,-9916
0,-9924
0,-9944
0,-9944
0,-9940
0,-9948
0,-9952
0,-9936
0,-9940
0,-9936
0,-9952
0,-9972
0,-9972
0,-9980
