0,-3176
1,-5968
2,-6576
3,-6924
4,-7100
5,-7428
6,-7628
7,-7704
8,-7836
9,-8184
10,-8220
11,-8452
12,-8532
13,-8688
14,-8756
15,-8864
16,-8972
17,-9048
18,-9120
19,-9176
20,-9244
21,-9336
22,-9348
23,-9332
24,-9472
25,-9528
26,-9540
27,-9700
28,-9660
29,-9732
30,-9760
31,-9912
32,-9896
33,-9952
34,-10112
35,-10108
36,-10208
37,-10208
38,-10216
39,-10356
40,-10268
41,-10376
42,-10400
43,-10376
44,-10360
45,-10488
46,-10472
47,-10532
48,-10612
49,-10588
50,-10544
51,-10604
52,-10724
53,-10764
54,-10888
55,-10816
56,-10852
57,-10880
58,-10920
59,-10896
60,-10900
61,-10912
62,-11012
63,-10976
64,-11056
65,-11104
66,-11112
67,-11148
68,-11168
69,-11116
70,-11188
71,-11228
72,-11260
73,-11408
74,-11360
75,-11416
76,-11368
77,-11432
78,-11496
79,-11380
80,-11496
81,-11492
82,-11616
83,-11568
84,-11616
85,-11680
86,-11584
87,-11644
88,-11616
89,-11748
90,-11616
91,-11684
92,-11700
93,-11868
94,-11840
95,-11864
96,-11840
97,-11876
98,-11804
99,-11904
100,-11880
101,-11908
102,-11896
103,-11924
104,-12024
105,-12024
106,-11988
107,-12040
108,-11924
109,-12004
110,-11988
111,-12120
112,-12120
113,-12124
114,-12196
115,-12144
116,-12120
117,-12136
118,-12144
119,-12140
120,-12156
121,-12300
122,-12252
123,-12176
124,-12168
125,-12236
126,-12160
127,-12248
128,-12232
129,-12200
130,-12172
131,-12244
132,-12248
133,-12248
134,-12288
135,-12312
136,-12280
137,-12372
138,-12344
139,-12288
140,-12232
141,-12336
142,-12320
143,-12340
144,-12340
145,-12436
146,-12400
147,-12432
148,-12312
149,-12328
150,-12360
151,-12288
152,-12336
153,-12304
154,-12400
155,-12396
156,-12416
157,-12344
158,-12420
159,-12408
160,-12400
161,-12508
162,-12400
163,-12440
164,-12512
165,-12540
166,-12532
167,-12560
168,-12596
169,-12604
170,-12548
171,-12612
172,-12568
173,-12584
174,-12608
175,-12644
176,-12644
177,-12632
178,-12572
179,-12656
180,-12644
181,-12660
182,-12728
183,-12736
184,-12664
185,-12704
186,-12736
187,-12712
188,-12676
189,-12820
190,-12728
191,-12716
192,-12740
193,-12716
194,-12724
195,-12804
196,-12712
197,-12780
198,-12752
199,-12808
200,-12768
201,-12776
202,-12776
203,-12816
204,-12780
205,-12796
206,-12848
207,-12880
208,-12852
209,-12908
210,-12888
211,-12924
212,-12928
213,-12824
214,-12880
215,-12844
216,-12840
217,-12832
218,-12848
219,-12888
220,-12956
221,-12960
222,-12936
223,-12972
224,-12984
225,-12912
226,-12888
227,-12948
228,-12868
229,-12984
230,-12980
231,-12976
232,-12892
233,-13000
234,-12936
235,-12972
236,-12980
237,-12964
238,-12984
239,-12952
240,-12976
241,-13044
242,-13056
243,-12968
244,-13060
245,-13008
246,-13072
247,-13108
248,-13092
249,-13144
250,-13068
251,-13048
252,-13072
253,-13132
254,-13052
255,-13164
256,-13200
257,-13272
258,-13272
259,-13268
260,-13300
261,-13268
262,-13312
263,-13292
264,-13172
265,-13156
266,-13216
267,-13244
268,-13208
269,-13276
270,-13312
271,-13264
272,-13208
273,-13312
274,-13328
275,-13288
276,-13304
277,-13276
278,-13288
279,-13236
280,-13316
281,-13248
282,-13344
283,-13252
284,-13224
285,-13272
286,-13296
287,-13356
288,-13300
289,-13292
290,-13256
291,-13320
292,-13368
293,-13312
294,-13360
295,-13320
296,-13388
297,-13340
298,-13376
299,-13376
300,-13196
301,-13256
302,-13252
303,-13232
304,-13284
305,-13316
306,-13432
307,-13388
308,-13388
309,-13384
310,-13372
311,-13352
312,-13428
313,-13324
314,-13332
315,-13364
316,-13368
317,-13420
318,-13504
319,-13412
320,-13452
321,-13508
322,-13392
323,-13324
324,-13416
325,-13396
326,-13388
327,-13432
328,-13516
329,-13436
330,-13500
331,-13496
332,-13540
333,-13556
334,-13504
335,-13504
336,-13564
337,-13552
338,-13568
339,-13524
340,-13500
341,-13552
342,-13576
343,-13632
344,-13596
345,-13604
346,-13716
347,-13652
348,-13704
349,-13660
350,-13708
351,-13764
352,-13664
353,-13688
354,-13656
355,-13760
356,-13720
357,-13660
358,-13628
359,-13656
360,-13600
361,-13568
362,-13600
363,-13640
364,-13628
365,-13652
366,-13600
367,-13660
368,-13624
369,-13704
370,-13664
371,-13676
372,-13612
373,-13644
374,-13628
375,-13564
376,-13572
377,-13700
378,-13660
379,-13676
380,-13588
381,-13576
382,-13680
383,-13728
384,-13744
385,-13796
386,-13820
387,-13764
388,-13680
389,-13772
390,-13752
391,-13804
392,-13812
393,-13840
394,-13800
395,-13808
396,-13764
397,-13760
398,-13716
399,-13824
400,-13832
401,-13760
402,-13740
403,-13796
404,-13732
405,-13832
406,-13848
407,-13868
408,-13856
409,-13840
410,-13780
411,-13816
412,-13856
413,-13836
414,-13816
415,-13844
416,-13800
417,-13844
418,-13884
419,-13824
420,-13820
421,-13800
422,-13808
423,-13676
424,-13664
425,-13768
426,-13732
427,-13816
428,-13760
429,-13808
430,-13796
431,-13824
432,-13812
433,-13764
434,-13828
435,-13824
436,-13820
437,-13884
438,-13784
439,-13836
440,-13816
441,-13708
442,-13692
443,-13780
444,-13692
445,-13752
446,-13752
447,-13784
448,-13708
449,-13756
450,-13684
451,-13880
452,-13804
453,-13828
454,-13796
455,-13836
456,-13804
457,-13844
458,-13856
459,-13840
460,-13796
461,-13768
462,-13748
463,-13736
464,-13816
465,-13800
466,-13768
467,-13892
468,-13864
469,-13920
470,-13924
471,-13892
472,-13908
473,-13964
474,-13968
475,-13964
476,-13952
477,-14056
478,-14016
479,-14068
480,-14000
481,-13992
482,-13980
483,-14024
484,-13956
485,-14028
486,-13980
487,-14128
488,-14064
489,-14060
490,-13956
491,-14064
492,-13992
493,-14080
494,-13952
495,-13996
496,-14052
497,-14020
498,-13992
499,-14000
500,-13980
501,-13960
502,-14016
503,-14048
504,-13948
505,-13956
506,-13912
507,-13968
508,-13996
509,-14032
510,-14052
511,-13988
512,-14020
513,-14020
514,-14052
515,-13976
516,-14020
517,-13928
518,-14032
519,-14076
520,-14168
521,-14140
522,-13932
523,-14076
524,-14116
525,-14152
526,-14092
527,-14088
528,-14016
529,-14124
530,-14152
531,-14068
532,-14112
533,-14124
534,-14044
535,-13972
536,-14044
537,-13948
538,-14120
539,-14140
540,-14136
541,-14132
542,-14124
543,-14092
544,-14140
545,-14132
546,-14080
547,-14120
548,-14132
549,-14092
550,-14188
551,-14216
552,-14156
553,-14152
554,-14148
555,-14200
556,-14160
557,-14160
558,-14156
559,-14216
560,-14212
561,-14216
562,-14336
563,-14280
564,-14216
565,-14224
566,-14244
567,-14260
568,-14312
569,-14204
570,-14216
571,-14208
572,-14212
573,-14284
574,-14272
575,-14216
576,-14232
577,-14260
578,-14236
579,-14196
580,-14144
581,-14224
582,-14176
583,-14280
584,-14336
585,-14256
586,-14344
587,-14376
588,-14368
589,-14428
590,-14380
591,-14300
592,-14352
593,-14288
594,-14276
595,-14260
596,-14376
597,-14360
598,-14344
599,-14380
600,-14356
601,-14396
602,-14392
603,-14428
604,-14448
605,-14452
606,-14452
607,-14392
608,-14424
609,-14464
610,-14500
611,-14364
612,-14400
613,-14360
614,-14368
615,-14412
616,-14356
617,-14376
618,-14396
619,-14380
620,-14452
621,-14408
622,-14408
623,-14424
624,-14420
625,-14392
626,-14460
627,-14492
628,-14352
629,-14340
630,-14476
631,-14516
632,-14484
633,-14468
634,-14504
635,-14452
636,-14516
637,-14496
638,-14476
639,-14440
640,-14456
641,-14488
642,-14464
643,-14424
644,-14512
645,-14520
646,-14464
647,-14416
648,-14428
649,-14492
650,-14480
651,-14492
652,-14428
653,-14540
654,-14520
655,-14520
656,-14484
657,-14516
658,-14552
659,-14508
660,-14528
661,-14568
662,-14508
663,-14524
664,-14556
665,-14468
666,-14428
667,-14472
668,-14408
669,-14420
670,-14412
671,-14444
672,-14448
673,-14464
674,-14516
675,-14460
676,-14504
677,-14472
678,-14540
679,-14528
680,-14544
681,-14436
682,-14492
683,-14540
684,-14476
685,-14416
686,-14508
687,-14540
688,-14500
689,-14544
690,-14560
691,-14532
692,-14520
693,-14476
694,-14516
695,-14588
696,-14544
697,-14556
698,-14548
699,-14484
700,-14568
701,-14488
702,-14468
703,-14504
704,-14520
705,-14504
706,-14544
707,-14544
708,-14488
709,-14568
710,-14532
711,-14532
712,-14640
713,-14532
714,-14540
715,-14596
716,-14464
717,-14548
718,-14576
719,-14592
720,-14532
721,-14560
722,-14524
723,-14504
724,-14472
725,-14560
726,-14484
727,-14464
728,-14500
729,-14528
730,-14592
731,-14572
732,-14504
733,-14560
734,-14520
735,-14552
736,-14536
737,-14528
738,-14568
739,-14568
740,-14496
741,-14516
742,-14512
743,-14552
744,-14596
745,-14560
746,-14532
747,-14444
748,-14560
749,-14628
750,-14584
751,-14624
752,-14640
753,-14500
754,-14500
755,-14464
756,-14548
757,-14532
758,-14556
759,-14536
760,-14628
761,-14580
762,-14596
763,-14648
764,-14616
765,-14560
766,-14604
767,-14596
768,-14616
769,-14628
770,-14624
771,-14596
772,-14588
773,-14620
774,-14660
775,-14676
776,-14600
777,-14660
778,-14620
779,-14556
780,-14548
781,-14640
782,-14612
783,-14668
784,-14632
785,-14676
786,-14640
787,-14736
788,-14680
789,-14588
790,-14644
791,-14720
792,-14736
793,-14696
794,-14744
795,-14656
796,-14644
797,-14656
798,-14720
799,-14696
800,-14660
801,-14676
802,-14696
803,-14648
804,-14668
805,-14724
806,-14632
807,-14656
808,-14660
809,-14668
810,-14664
811,-14740
812,-14688
813,-14692
814,-14692
815,-14704
816,-14816
817,-14756
818,-14740
819,-14616
820,-14680
821,-14708
822,-14636
823,-14636
824,-14688
825,-14752
826,-14620
827,-14716
828,-14764
829,-14744
830,-14724
831,-14708
832,-14664
833,-14660
834,-14576
835,-14644
836,-14568
837,-14580
838,-14652
839,-14624
840,-14652
841,-14616
842,-14596
843,-14552
844,-14576
845,-14644
846,-14692
847,-14664
848,-14760
849,-14700
850,-14712
851,-14752
852,-14724
853,-14640
854,-14660
855,-14664
856,-14604
857,-14604
858,-14596
859,-14604
860,-14648
861,-14580
862,-14688
863,-14656
864,-14704
865,-14748
866,-14704
867,-14632
868,-14660
869,-14680
870,-14772
