0,-6
0,-6
0,2
0,-18
0,2
1,-2
1,-14
1,-10
1,-10
1,10
2,2
2,-10
2,-10
2,-18
2,-10
3,-26
3,-14
3,-10
3,-10
3,-10
4,-18
4,-6
4,-10
4,-6
4,-2
5,-2
5,-2
5,-6
5,-10
5,-18
6,2
6,-2
6,2
6,-6
6,-2
7,2
7,-2
7,-6
7,-6
7,-6
8,-26
8,-14
8,-6
8,2
8,-10
9,-6
9,-14
9,-10
9,-22
9,-14
10,-10
10,-18
10,-2
10,-18
10,-2
11,-2
11,-2
11,-6
11,-2
11,-6
12,-10
12,-6
12,-6
12,-10
12,-14
13,-26
13,-14
13,-18
13,-10
13,-10
14,-10
14,-6
14,-14
14,-18
14,-10
15,-2
15,-10
15,-10
15,-10
15,-10
16,-10
16,-10
16,-10
16,-10
16,-10
17,-10
17,-10
17,-10
17,-10
17,-10
18,-10
18,-10
18,-10
18,-10
18,-10
19,-10
19,-10
19,-10
19,-10
19,-10
