4,0.379586
3.9,0.421049
3.8,0.495244
3.7,0.519037
3.6,0.548507
3.5,0.601488
3.4,0.700785
3.3,0.825114
3.2,1.03083
3.1,1.15128
3,1.43632
2.9,1.64516
2.8,2.22718
2.7,2.95046
2.6,4.72132
2.5,8.58578
2.4,22.4618
2.3,63.9589
2.2,29.2168
2.1,0.653183
2,0.0322835
1.9,-0.158923
1.8,-0.279933
1.7,-0.361762
1.6,-0.424135
1.5,-0.479564
1.4,-0.53217
1.3,-0.584203
1.2,-0.641475
1.1,-0.705152
1,-0.778756
0.9,-0.867052
0.8,-0.97638
0.7,-1.11622
0.6,-1.30238
0.5,-1.56288
0.4,-1.9536
0.3,-2.6048
0.2,-3.9072
0.1,-7.81441
