4,0.000242978
3.95,0.000247824
3.9,0.00026608
3.85,0.000253624
3.8,0.000296447
3.75,0.00029458
3.7,0.000295582
3.65,0.000331698
3.6,0.000354361
3.55,0.000374394
3.5,0.000401221
3.45,0.000415412
3.4,0.000445338
3.35,0.000470677
3.3,0.000508174
3.25,0.000546227
3.2,0.000581771
3.15,0.0006228
3.1,0.000629044
3.05,0.000803804
3,0.000841002
2.95,0.000944115
2.9,0.000992384
2.85,0.00102459
2.8,0.00159272
2.75,0.00177252
2.7,0.00187574
2.65,0.00258495
2.6,0.00316816
2.55,0.00355518
2.5,0.00601029
2.45,0.00809108
2.4,0.0107592
2.35,0.0158504
2.3,0.0159461
2.25,0.00453821
2.2,0.00216207
2.15,0.00101922
2.1,0.000673595
2.05,0.000576828
2,0.000226748
1.95,0.000176512
1.9,0.00012252
1.85,9.00266e-05
1.8,6.87532e-05
1.75,5.47406e-05
1.7,4.17469e-05
1.65,3.5423e-05
1.6,2.6798e-05
1.55,2.23306e-05
1.5,1.68698e-05
1.45,1.34818e-05
1.4,1.05665e-05
1.35,8.34106e-06
1.3,6.35367e-06
1.25,4.84462e-06
1.2,3.73964e-06
1.15,2.666e-06
1.1,2.08105e-06
1.05,1.41118e-06
1,1.07753e-06
0.95,6.32291e-07
0.9,4.38494e-07
0.85,2.71821e-07
0.8,1.62601e-07
0.75,7.22288e-08
0.7,3.99e-08
0.65,1.66096e-08
0.6,5.07633e-09
0.55,1.73289e-09
0.5,3.81423e-10
0.45,0
0.4,0
0.35,0
0.3,0
0.25,0
0.2,0
0.15,0
0.1,0
